	Document	Sentence	POS	LEX	lemma#pos	readability
20987	AR-130-97525	إيجابيات	noun	إِيجابِيّات	إِيجابِيّات#noun	0
20988	AR-130-97525	و	conj	وَ	وَ#conj	1
20989	AR-130-97525	سلبيات	noun	سَلْبِيَّة	سَلْبِيَّة#noun	4
20990	AR-130-97525	،	punc	،	،#punc	0
20991	AR-130-97525	ف	abbrev	فَ	فَ#abbrev	0
20992	AR-130-97525	ل	prep	لِ	لِ#prep	1
20993	AR-130-97525	سلبيات	noun	سَلْبِيَّة	سَلْبِيَّة#noun	4
20994	AR-130-97525	في	prep	فِي	فِي#prep	1
20995	AR-130-97525	هذه	pron_dem	هٰذا	هٰذا#pron_dem	1
20996	AR-130-97525	الوسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
20997	AR-130-97525	التواصل	noun	تَواصُل	تَواصُل#noun	3
20998	AR-130-97525	الاجتماعية	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
20999	AR-130-97525	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
21000	AR-130-97525	ه	abbrev	ه	ه#abbrev	0
21001	AR-130-97525	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
21002	AR-130-97525	من	prep	مِن	مِن#prep	1
21003	AR-130-97525	السهل	noun	سَهْل	سَهْل#noun	1
21004	AR-130-97525	إيصال	noun	إِيصال	إِيصال#noun	4
21005	AR-130-97525	أفكار	noun	فِكْر	فِكْر#noun	3
21006	AR-130-97525	سلبية	adj	سَلْبِيّ	سَلْبِيّ#adj	3
21007	AR-130-97525	ل	prep	لِ	لِ#prep	1
21008	AR-130-97525	الفرد	noun	فَرْد	فَرْد#noun	3
21009	AR-130-97525	و	conj	وَ	وَ#conj	1
21010	AR-130-97525	قد	part_verb	قَدْ	قَدْ#part_verb	3
21011	AR-130-97525	أدت	verb	أَدّ	أَدّ#verb	5
21012	AR-130-97525	كثرة	noun	كَثْرَة	كَثْرَة#noun	3
21013	AR-130-97525	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21014	AR-130-97525	الهواتف	noun	هاتِف	هاتِف#noun	1
21015	AR-130-97525	ل	prep	لِ	لِ#prep	1
21016	AR-130-97525	التواصل	noun	تَواصُل	تَواصُل#noun	3
21017	AR-130-97525	ل	prep	لِ	لِ#prep	1
21018	AR-130-97525	تفريق	noun	تَفْرِيق	تَفْرِيق#noun	4
21019	AR-130-97525	و	conj	وَ	وَ#conj	1
21020	AR-130-97525	تضعيف	noun	ضِعْف	ضِعْف#noun	2
21021	AR-130-97525	العلاقات	noun	عَلاقَة	عَلاقَة#noun	1
21022	AR-130-97525	العاذلية	noun_prop	العاذليه	العاذليه#noun_prop	0
21023	AR-130-97525	التي	pron_rel	الَّذِي	الَّذِي#pron_rel	3
21024	AR-130-97525	تعيش	verb	عاش	عاش#verb	1
21025	AR-130-97525	مع	prep	مَع	مَع#prep	0
21026	AR-130-97525	ها	pron_dem	ها	ها#pron_dem	5
21027	AR-130-97525	حيث	conj	حَيْثُ	حَيْثُ#conj	0
21028	AR-130-97525	أصبح	verb	أَصْبَح	أَصْبَح#verb	2
21029	AR-130-97525	الأشخاص	noun	شَخْص	شَخْص#noun	1
21030	AR-130-97525	لا	part_neg	لا	لا#part_neg	1
21031	AR-130-97525	يعرفون	verb	عَرَف	عَرَف#verb	1
21032	AR-130-97525	كيفية	noun	كَيْفِيَّة	كَيْفِيَّة#noun	4
21033	AR-130-97525	التواصل	noun	تَواصُل	تَواصُل#noun	3
21034	AR-130-97525	وجها	noun	وَجْه	وَجْه#noun	1
21035	AR-130-97525	لوجه	noun	وَجْه	وَجْه#noun	1
21036	AR-130-97525	.	punc	.	.#punc	0
21037	AR-130-97525	ظهرت	verb	ظَهَر	ظَهَر#verb	2
21038	AR-130-97525	أمراض	noun	مَرَض	مَرَض#noun	1
21039	AR-130-97525	جديدة	adj	جَدِيد	جَدِيد#adj	1
21040	AR-130-97525	و	conj	وَ	وَ#conj	1
21041	AR-130-97525	كثرة	noun	كَثْرَة	كَثْرَة#noun	3
21042	AR-130-97525	الجرائم	noun	جَرِيمَة	جَرِيمَة#noun	2
21043	AR-130-97525	الإلكترونية	adj	إِلِكْترُونِيّ	إِلِكْترُونِيّ#adj	2
21044	AR-130-97525	،	punc	،	،#punc	0
21045	AR-130-97525	ف	abbrev	فَ	فَ#abbrev	0
21046	AR-130-97525	قد	part_verb	قَدْ	قَدْ#part_verb	3
21047	AR-130-97525	نتج	verb	نَتَج	نَتَج#verb	2
21048	AR-130-97525	عن	prep	عَن	عَن#prep	1
21049	AR-130-97525	كثرة	noun	كَثْرَة	كَثْرَة#noun	3
21050	AR-130-97525	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21051	AR-130-97525	الأجهزة	noun	جِهاز	جِهاز#noun	1
21052	AR-130-97525	الإلكترونية	adj	إِلِكْترُونِيّ	إِلِكْترُونِيّ#adj	2
21053	AR-130-97525	ضعف	noun	ضُعْف	ضُعْف#noun	2
21054	AR-130-97525	النظر	noun	نَظَر	نَظَر#noun	1
21055	AR-130-97525	،و	noun_prop	،و	،و#noun_prop	0
21056	AR-130-97525	أحيانا	adv	حِين	حِين#adv	0
21057	AR-130-97525	شلل	noun	شَلَل	شَلَل#noun	1
21058	AR-130-97525	في	prep	فِي	فِي#prep	1
21059	AR-130-97525	اليدين	noun	يَد	يَد#noun	1
21060	AR-130-97525	،و	noun_prop	،و	،و#noun_prop	0
21061	AR-130-97525	كثرة	noun	كَثْرَة	كَثْرَة#noun	3
21062	AR-130-97525	الشحنات	noun	شَحْنَة	شَحْنَة#noun	4
21063	AR-130-97525	في	prep	فِي	فِي#prep	1
21064	AR-130-97525	الجسم	noun	جِسْم	جِسْم#noun	1
21065	AR-130-97525	و	conj	وَ	وَ#conj	1
21066	AR-130-97525	قلة	noun	قِلَّة	قِلَّة#noun	3
21067	AR-130-97525	النوم	noun	نَوْم	نَوْم#noun	1
21068	AR-130-97525	كما	conj	كَما	كَما#conj	3
21069	AR-130-97525	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
21070	AR-130-97525	الجرائم	noun	جَرِيمَة	جَرِيمَة#noun	2
21071	AR-130-97525	الإلكترونية	adj	إِلِكْترُونِيّ	إِلِكْترُونِيّ#adj	2
21072	AR-130-97525	أصبحت	verb	أَصْبَح	أَصْبَح#verb	2
21073	AR-130-97525	أمرا	noun	أَمْر	أَمْر#noun	2
21074	AR-130-97525	عادي	adj	عادِيّ	عادِيّ#adj	1
21075	AR-130-97525	و	conj	وَ	وَ#conj	1
21076	AR-130-97525	شديد	noun_prop	شَدِيد	شَدِيد#noun_prop	0
21077	AR-130-97525	الخطورة	noun	خُطُورَة	خُطُورَة#noun	2
21078	AR-130-97525	ل	prep	لِ	لِ#prep	1
21079	AR-130-97525	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
21080	AR-130-97525	ه	abbrev	ه	ه#abbrev	0
21081	AR-130-97525	من	prep	مِن	مِن#prep	1
21082	AR-130-97525	الممكن	adj	مُمْكِن	مُمْكِن#adj	1
21083	AR-130-97525	ل	prep	لِ	لِ#prep	1
21084	AR-130-97525	المجرم	noun	مُجْرِم	مُجْرِم#noun	1
21085	AR-130-97525	سرقة	noun	سَرِقَة	سَرِقَة#noun	1
21086	AR-130-97525	بيان	noun	بَيان	بَيان#noun	3
21087	AR-130-97525	و	conj	وَ	وَ#conj	1
21088	AR-130-97525	استغلال	noun	ٱِسْتِغْلال	ٱِسْتِغْلال#noun	4
21089	AR-130-97525	ها	pron_dem	ها	ها#pron_dem	5
21090	AR-130-97525	في	prep	فِي	فِي#prep	1
21091	AR-130-97525	تهديد	noun	تَهْدِيد	تَهْدِيد#noun	1
21092	AR-130-97525	ك	abbrev	كَ	كَ#abbrev	0
21093	AR-130-97525	من	prep	مِن	مِن#prep	1
21094	AR-130-97525	أجل	noun	أَجْل	أَجْل#noun	5
21095	AR-130-97525	مبلغ	noun	مَبْلَغ	مَبْلَغ#noun	3
21096	AR-130-97525	ما	pron_rel	ما	ما#pron_rel	3
21097	AR-130-97525	أو	conj	أَو	أَو#conj	0
21098	AR-130-97525	يستخدم	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
21099	AR-130-97525	هوية	noun	هُوِيَّة	هُوِيَّة#noun	4
21100	AR-130-97525	ك	abbrev	كَ	كَ#abbrev	0
21101	AR-130-97525	ل	prep	لِ	لِ#prep	1
21102	AR-130-97525	ارتكاب	noun	ٱِرْتِكاب	ٱِرْتِكاب#noun	3
21103	AR-130-97525	جرائم	noun	جَرِيمَة	جَرِيمَة#noun	2
21104	AR-130-97525	ه	abbrev	ه	ه#abbrev	0
21105	AR-130-97525	الخطيرة	adj	خَطِير	خَطِير#adj	1
21106	AR-130-97525	.	punc	.	.#punc	0
21107	AR-130-97525	و	conj	وَ	وَ#conj	1
21108	AR-130-97525	في	prep	فِي	فِي#prep	1
21109	AR-130-97525	الختام	noun	خِتام	خِتام#noun	4
21110	AR-130-97525	،	punc	،	،#punc	0
21111	AR-130-97525	إن	abbrev	إِن	إِن#abbrev	0
21112	AR-130-97525	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
21113	AR-130-97525	التواصل	noun	تَواصُل	تَواصُل#noun	3
21114	AR-130-97525	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21115	AR-130-97525	نعمة	noun	نِعْمَة	نِعْمَة#noun	1
21116	AR-130-97525	و	conj	وَ	وَ#conj	1
21117	AR-130-97525	نقمة	noun	نَقْمَة	نَقْمَة#noun	4
21118	AR-130-97525	في	prep	فِي	فِي#prep	1
21119	AR-130-97525	آن	noun	آن	آن#noun	4
21120	AR-130-97525	واحد	noun	واحِد	واحِد#noun	0
21121	AR-130-97525	و	conj	وَ	وَ#conj	1
21122	AR-130-97525	ذلك	pron_dem	ذٰلِكَ	ذٰلِكَ#pron_dem	2
21123	AR-130-97525	ب	abbrev	بِ	بِ#abbrev	0
21124	AR-130-97525	كيفية	noun	كَيْفِيَّة	كَيْفِيَّة#noun	4
21125	AR-130-97525	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21126	AR-130-97525	ك	abbrev	كَ	كَ#abbrev	0
21127	AR-130-97525	ل	prep	لِ	لِ#prep	1
21128	AR-130-97525	ها	pron_dem	ها	ها#pron_dem	5
21129	AR-130-97525	ف	abbrev	فَ	فَ#abbrev	0
21130	AR-130-97525	إذا	conj	إِذا	إِذا#conj	0
21131	AR-130-97525	استخدمت	verb	ٱِسْتَخْدَم	ٱِسْتَخْدَم#verb	1
21132	AR-130-97525	ها	pron_dem	ها	ها#pron_dem	5
21133	AR-130-97525	ب	abbrev	بِ	بِ#abbrev	0
21134	AR-130-97525	شكل	noun	شَكْل	شَكْل#noun	1
21135	AR-130-97525	صحيح	adj	صَحِيح	صَحِيح#adj	1
21136	AR-130-97525	تجعل	verb	جَعَل	جَعَل#verb	1
21137	AR-130-97525	حياة	noun	حَياة	حَياة#noun	1
21138	AR-130-97525	ك	abbrev	كَ	كَ#abbrev	0
21139	AR-130-97525	راحة	noun	راحَة	راحَة#noun	1
21140	AR-130-97525	و	conj	وَ	وَ#conj	1
21141	AR-130-97525	سهلة	noun	سَهْل	سَهْل#noun	1
21142	AR-130-97525	و	conj	وَ	وَ#conj	1
21143	AR-130-97525	إذا	conj	إِذا	إِذا#conj	0
21144	AR-130-97525	إستخدمتخها	noun_prop	استخدمتخها	استخدمتخها#noun_prop	0
21145	AR-130-97525	ب	abbrev	بِ	بِ#abbrev	0
21146	AR-130-97525	شكل	noun	شَكْل	شَكْل#noun	1
21147	AR-130-97525	خاطئ	adj	خاطِئ	خاطِئ#adj	1
21148	AR-130-97525	س	abbrev	س	س#abbrev	0
21149	AR-130-97525	تحل	verb	أَحَلّ	أَحَلّ#verb	3
21150	AR-130-97525	المشاكل	noun	مُشْكِلَة	مُشْكِلَة#noun	1
21151	AR-130-97525	على	prep	عَلَى	عَلَى#prep	1
21152	AR-130-97525	ك	abbrev	كَ	كَ#abbrev	0
21153	AR-130-97525	مثل	noun	مِثْل	مِثْل#noun	1
21154	AR-130-97525	البحر	noun	بَحْر	بَحْر#noun	1
21155	AR-130-97525	.	punc	.	.#punc	0
21156	AR-130-92245	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
21157	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21158	AR-130-92245	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21159	AR-130-92245	و	conj	وَ	وَ#conj	1
21160	AR-130-92245	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
21161	AR-130-92245	ها	pron_dem	ها	ها#pron_dem	5
21162	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21163	AR-130-92245	الفرد	noun	فَرْد	فَرْد#noun	3
21164	AR-130-92245	و	conj	وَ	وَ#conj	1
21165	AR-130-92245	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
21166	AR-130-92245	.	punc	.	.#punc	0
21167	AR-130-92245	أولا،	noun_prop	اولا،	اولا،#noun_prop	0
21168	AR-130-92245	ماهو	pron_rel	ماهُوَ	ماهُوَ#pron_rel	2
21169	AR-130-92245	n	noun	n	n#noun	0
21170	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21171	AR-130-92245	الاجتماعي؟	noun_prop	الاجتماعي؟	الاجتماعي؟#noun_prop	0
21172	AR-130-92245	هو	pron	هُوَ	هُوَ#pron	1
21173	AR-130-92245	نوع	noun	نَوْع	نَوْع#noun	1
21174	AR-130-92245	من	prep	مِن	مِن#prep	1
21175	AR-130-92245	أنواع	noun	نَوْع	نَوْع#noun	1
21176	AR-130-92245	الطرق	noun	طَرِيق	طَرِيق#noun	1
21177	AR-130-92245	ل	prep	لِ	لِ#prep	1
21178	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21179	AR-130-92245	مع	prep	مَع	مَع#prep	0
21180	AR-130-92245	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
21181	AR-130-92245	الخارجي	adj	خارِجِيّ	خارِجِيّ#adj	2
21182	AR-130-92245	و	conj	وَ	وَ#conj	1
21183	AR-130-92245	ذلك	pron_dem	ذٰلِكَ	ذٰلِكَ#pron_dem	2
21184	AR-130-92245	عن	prep	عَن	عَن#prep	1
21185	AR-130-92245	طريق	noun	طَرِيق	طَرِيق#noun	1
21186	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21187	AR-130-92245	البريد،	noun_prop	البريد،	البريد،#noun_prop	0
21188	AR-130-92245	أو	conj	أَو	أَو#conj	0
21189	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21190	AR-130-92245	الهواتف	noun	هاتِف	هاتِف#noun	1
21191	AR-130-92245	النقالة	noun	نَقّالَة	نَقّالَة#noun	3
21192	AR-130-92245	أو	conj	أَو	أَو#conj	0
21193	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21194	AR-130-92245	البعض	adj	بَعْض	بَعْض#adj	0
21195	AR-130-92245	من	prep	مِن	مِن#prep	1
21196	AR-130-92245	المواقع	noun	مَوْقِع	مَوْقِع#noun	2
21197	AR-130-92245	مثل	noun	مِثْل	مِثْل#noun	1
21198	AR-130-92245	"""السناب"	noun_prop	"""السناب"	"""السناب#noun_prop"	0
21199	AR-130-92245	"شات""وغيره"	noun_prop	"شات""وغيره"	"شات""وغيره#noun_prop"	0
21200	AR-130-92245	و	conj	وَ	وَ#conj	1
21201	AR-130-92245	نستطيع	verb	ٱِسْتَطاع	ٱِسْتَطاع#verb	1
21202	AR-130-92245	أن	conj_sub	أَنَّ	أَنَّ#conj_sub	2
21203	AR-130-92245	نتطلع	verb	تَطَلَّع	تَطَلَّع#verb	4
21204	AR-130-92245	و	conj	وَ	وَ#conj	1
21205	AR-130-92245	نتعرف	verb	تَعَرَّف	تَعَرَّف#verb	1
21206	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21207	AR-130-92245	ثقافات	noun	ثَقافَة	ثَقافَة#noun	3
21208	AR-130-92245	دول	noun	دَوْلَة	دَوْلَة#noun	1
21209	AR-130-92245	أخرى	adj	أُخْرَى	أُخْرَى#adj	3
21210	AR-130-92245	عن	prep	عَن	عَن#prep	1
21211	AR-130-92245	طريق	noun	طَرِيق	طَرِيق#noun	1
21212	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21213	AR-130-92245	مواقع	noun	مَوْقِع	مَوْقِع#noun	2
21214	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21215	AR-130-92245	الاجتماعي،إن	noun_prop	الاجتماعي،ان	الاجتماعي،ان#noun_prop	0
21216	AR-130-92245	n	noun	n	n#noun	0
21217	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21218	AR-130-92245	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21219	AR-130-92245	مهم	adj	مُهِمّ	مُهِمّ#adj	1
21220	AR-130-92245	ل	prep	لِ	لِ#prep	1
21221	AR-130-92245	الإنسان	noun	إِنْسان	إِنْسان#noun	1
21222	AR-130-92245	و	conj	وَ	وَ#conj	1
21223	AR-130-92245	ذلك	pron_dem	ذٰلِكَ	ذٰلِكَ#pron_dem	2
21224	AR-130-92245	بسسب	noun_prop	بسسب	بسسب#noun_prop	0
21225	AR-130-92245	عدم	noun	عَدَم	عَدَم#noun	4
21226	AR-130-92245	قدرة	noun	قُدْرَة	قُدْرَة#noun	2
21227	AR-130-92245	الإنسان	noun	إِنْسان	إِنْسان#noun	1
21228	AR-130-92245	n	noun	n	n#noun	0
21229	AR-130-92245	العيش	noun	عَيْش	عَيْش#noun	2
21230	AR-130-92245	دون	noun	دُون	دُون#noun	4
21231	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21232	AR-130-92245	مع	prep	مَع	مَع#prep	0
21233	AR-130-92245	الآخرين،	noun_prop	الاخرين،	الاخرين،#noun_prop	0
21234	AR-130-92245	ف	abbrev	فَ	فَ#abbrev	0
21235	AR-130-92245	إن	abbrev	إِن	إِن#abbrev	0
21236	AR-130-92245	العيش	noun	عَيْش	عَيْش#noun	2
21237	AR-130-92245	دون	noun	دُون	دُون#noun	4
21238	AR-130-92245	تواصل	verb	واصَل	واصَل#verb	2
21239	AR-130-92245	في	prep	فِي	فِي#prep	1
21240	AR-130-92245	هذا	pron_dem	هٰذا	هٰذا#pron_dem	1
21241	AR-130-92245	الزمن	noun	زَمَن	زَمَن#noun	1
21242	AR-130-92245	صعب	adj	صَعْب	صَعْب#adj	1
21243	AR-130-92245	جدا	noun	جِدّ	جِدّ#noun	3
21244	AR-130-92245	.	punc	.	.#punc	0
21245	AR-130-92245	ثانيا،	noun_prop	ثانيا،	ثانيا،#noun_prop	0
21246	AR-130-92245	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
21247	AR-130-92245	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
21248	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21249	AR-130-92245	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21250	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21251	AR-130-92245	الفرد	noun	فَرْد	فَرْد#noun	3
21252	AR-130-92245	و	conj	وَ	وَ#conj	1
21253	AR-130-92245	المجتمع	noun	مُجْتَمَع	مُجْتَمَع#noun	2
21254	AR-130-92245	.	punc	.	.#punc	0
21255	AR-130-92245	هناك	adv	هُناكَ	هُناكَ#adv	1
21256	AR-130-92245	جوانب	noun	جانِب	جانِب#noun	2
21257	AR-130-92245	إيجابية	adj	إِيجابِيّ	إِيجابِيّ#adj	4
21258	AR-130-92245	و	conj	وَ	وَ#conj	1
21259	AR-130-92245	سلبية	adj	سَلْبِيّ	سَلْبِيّ#adj	3
21260	AR-130-92245	من	prep	مِن	مِن#prep	1
21261	AR-130-92245	حيث	conj	حَيْثُ	حَيْثُ#conj	0
21262	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21263	AR-130-92245	وسائل	noun	وَسِيلَة	وَسِيلَة#noun	2
21264	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21265	AR-130-92245	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21266	AR-130-92245	أولا	adj	أَوَّل	أَوَّل#adj	0
21267	AR-130-92245	الإيجابيات	adj	إِيجابِيّ	إِيجابِيّ#adj	4
21268	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21269	AR-130-92245	الفرد	noun	فَرْد	فَرْد#noun	3
21270	AR-130-92245	n	noun	n	n#noun	0
21271	AR-130-92245	مثل:تعرف	noun_prop	مثل:تعرف	مثل:تعرف#noun_prop	0
21272	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21273	AR-130-92245	ثقافات	noun	ثَقافَة	ثَقافَة#noun	3
21274	AR-130-92245	دول	noun	دَوْلَة	دَوْلَة#noun	1
21275	AR-130-92245	أخرى،	noun_prop	اخري،	اخري،#noun_prop	0
21276	AR-130-92245	الحصول	noun	حُصُول	حُصُول#noun	3
21277	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21278	AR-130-92245	أصدقاء	noun	صَدِيق	صَدِيق#noun	1
21279	AR-130-92245	كثر،	noun_prop	كثر،	كثر،#noun_prop	0
21280	AR-130-92245	تحسين	noun	تَحْسِين	تَحْسِين#noun	3
21281	AR-130-92245	من	prep	مِن	مِن#prep	1
21282	AR-130-92245	مهارة	noun	مَهارَة	مَهارَة#noun	2
21283	AR-130-92245	الكتابة	noun	كِتابَة	كِتابَة#noun	1
21284	AR-130-92245	ب	abbrev	بِ	بِ#abbrev	0
21285	AR-130-92245	عدة	adj	عِدَّة	عِدَّة#adj	4
21286	AR-130-92245	لغات	noun	لُغَة	لُغَة#noun	1
21287	AR-130-92245	أخرى،بدأ	noun_prop	اخري،بدا	اخري،بدا#noun_prop	0
21288	AR-130-92245	n	noun	n	n#noun	0
21289	AR-130-92245	تعلم	verb	عَلِم	عَلِم#verb	1
21290	AR-130-92245	و	conj	وَ	وَ#conj	1
21291	AR-130-92245	تحسين	noun	تَحْسِين	تَحْسِين#noun	3
21292	AR-130-92245	مهارة	noun	مَهارَة	مَهارَة#noun	2
21293	AR-130-92245	التحدث	noun	تَحَدُّث	تَحَدُّث#noun	1
21294	AR-130-92245	لدى	noun	لَدَى	لَدَى#noun	3
21295	AR-130-92245	الفرد،	noun_prop	الفرد،	الفرد،#noun_prop	0
21296	AR-130-92245	أما	part_focus	أَمّا	أَمّا#part_focus	3
21297	AR-130-92245	السلبيات	noun	سَلْبِيّات	سَلْبِيّات#noun	0
21298	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21299	AR-130-92245	الفرد	noun	فَرْد	فَرْد#noun	3
21300	AR-130-92245	مثل	noun	مِثْل	مِثْل#noun	1
21301	AR-130-92245	الإدمان	noun	إِدْمان	إِدْمان#noun	3
21302	AR-130-92245	في	prep	فِي	فِي#prep	1
21303	AR-130-92245	استخدام	noun	ٱِسْتِخْدام	ٱِسْتِخْدام#noun	1
21304	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21305	AR-130-92245	الإجتماعي،	noun_prop	الاجتماعي،	الاجتماعي،#noun_prop	0
21306	AR-130-92245	تأثير	noun	تَأْثِير	تَأْثِير#noun	2
21307	AR-130-92245	التواصل	noun	تَواصُل	تَواصُل#noun	3
21308	AR-130-92245	الاجتماعي	adj	ٱِجْتِماعِيّ	ٱِجْتِماعِيّ#adj	3
21309	AR-130-92245	على	prep	عَلَى	عَلَى#prep	1
21310	AR-130-92245	صحة	noun	صِحَّة	صِحَّة#noun	1
