	Document	Raw	Corrected	Operation	errors	readability
21303	AR-130-91256	ان		DELETE	1	2
21304	AR-130-91256	تكون	تكون	NO_CHANGE	0	1
21305	AR-130-91256	نيتنا	نيتنا	NO_CHANGE	0	3
21306	AR-130-91256	صافيه	صافية	EDIT	1	5
21307	AR-130-91256	تجاه	تجاه	NO_CHANGE	0	0
21308	AR-130-91256	بعضنا	بعضنا	NO_CHANGE	0	1
21309	AR-130-91256	البعض.	البعض.	NO_CHANGE	0	0
21310	AR-130-91256	يجب	يجب	NO_CHANGE	0	3
21311	AR-130-91256	على	على	NO_CHANGE	0	1
21312	AR-130-91256	الآباء	الآباء	NO_CHANGE	0	0
21313	AR-130-91256	ان	أن	EDIT	1	2
21314	AR-130-91256	يعلموا	يعلموا	NO_CHANGE	0	1
21315	AR-130-91256	اطفالهم	أطفالهم	EDIT	1	1
21316	AR-130-91256	على		DELETE	0	1
21317	AR-130-91256	صفة	صفة	NO_CHANGE	0	2
21318	AR-130-91256	للتسامح	التسامح	EDIT	0	1
21319	AR-130-91256	و	وأن	EDIT	2	1
21320	AR-130-91256	ان		DELETE	1	2
21321	AR-130-91256	لا	لا	NO_CHANGE	0	1
21322	AR-130-91256	يتنمروا	يتنمروا	NO_CHANGE	0	4
21323	AR-130-91256	على	على	NO_CHANGE	0	1
21324	AR-130-91256	احد	أحد	EDIT	1	1
21325	AR-130-91256	ما	ما	NO_CHANGE	0	3
21326	AR-130-91256	في	في	NO_CHANGE	0	1
21327	AR-130-91256	المدرسه	المدرسة	EDIT	1	1
21328	AR-130-91256	او	أو	EDIT	1	0
21329	AR-130-91256	الشارع.	الشارع	EDIT	0	0
21330	AR-130-91256	في	في	NO_CHANGE	0	1
21331	AR-130-91256	اي	أي	EDIT	1	1
21332	AR-130-91256	مكان.	مكان.	NO_CHANGE	0	0
21333	AR-130-91256	و		DELETE	2	1
21334	AR-130-91256	هذه	وهذه	EDIT	0	1
21335	AR-130-91256	الصفه	الصفة	EDIT	1	2
21336	AR-130-91256	يجب	يجب	NO_CHANGE	0	3
21337	AR-130-91256	ان	أن	EDIT	1	2
21338	AR-130-91256	تكون	تكون	NO_CHANGE	0	1
21339	AR-130-91256	مزروعه	مزروعة	EDIT	0	1
21340	AR-130-91256		من	INSERT	0	0
21341	AR-130-91256	مناجدادنا	أجدادنا	EDIT	0	0
21342	AR-130-91256	حتى	حتى	NO_CHANGE	0	1
21343	AR-130-91256		تكون	INSERT	0	0
21344	AR-130-91256	صفة	صفة	NO_CHANGE	0	2
21345	AR-130-91256	التسامح	التسامح	NO_CHANGE	0	1
21346	AR-130-91256	تكون		DELETE	0	1
21347	AR-130-91256	فطره	فطرة	EDIT	0	4
21348	AR-130-91256	لدينا	لدينا	NO_CHANGE	0	3
21349	AR-130-91256	و		DELETE	2	1
21350	AR-130-91256	مزروعه	ومزروعة	EDIT	0	1
21351	AR-130-91256	في	في	NO_CHANGE	0	1
21352	AR-130-91256	قلوبنا.	قلوبنا.	NO_CHANGE	0	0
21353	AR-130-91256	المدرسة	المدرسة	NO_CHANGE	0	1
21354	AR-130-91256	ايضا	أيضا	EDIT	1	4
21355	AR-130-91256	لها	لها	NO_CHANGE	0	1
21356	AR-130-91256	دور	دور	NO_CHANGE	0	3
21357	AR-130-91256	في	في	NO_CHANGE	0	1
21358	AR-130-91256	تعزيز	تعزيز	NO_CHANGE	0	3
21359	AR-130-91256	هذه	هذه	NO_CHANGE	0	1
21360	AR-130-91256	الصفه	الصفة	EDIT	1	2
21361	AR-130-91256	الحميده	الحميدة	EDIT	1	0
21362	AR-130-91256	في	في	NO_CHANGE	0	1
21363	AR-130-91256	قلوب	قلوب	NO_CHANGE	0	1
21364	AR-130-91256	الاطفال	الأطفال	EDIT	1	1
21365	AR-130-91256	و		DELETE	2	1
21366	AR-130-91256	الطلاب	والطلاب	EDIT	0	1
21367	AR-130-91256	الكبار	الكبار،	EDIT	0	1
21368	AR-130-91256	.		DELETE	0	0
21369	AR-130-91256	لان	لأن	EDIT	1	2
21370	AR-130-91256	من	من	NO_CHANGE	0	1
21371	AR-130-91256	دونها	دونها	NO_CHANGE	0	4
21372	AR-130-91256	لن	لن	NO_CHANGE	0	0
21373	AR-130-91256	يكون	يكون	NO_CHANGE	0	1
21374	AR-130-91256	لديهم	لديهم	NO_CHANGE	0	3
21375	AR-130-91256	صفة	صفة	NO_CHANGE	0	2
21376	AR-130-91256	الصبر	الصبر	NO_CHANGE	0	1
21377	AR-130-91256	وو		DELETE	0	0
21378	AR-130-91256	الحماس	والحماس	EDIT	0	2
21379	AR-130-91256	للتعلم.	للتعلم.	NO_CHANGE	0	0
21380	AR-130-91256	التسامح	التسامح	NO_CHANGE	0	1
21381	AR-130-91256	يغير	يغير	NO_CHANGE	0	1
21382	AR-130-91256	الانسان	الإنسان	EDIT	1	1
21383	AR-130-91256	فإن	فإن	NO_CHANGE	0	3
21384	AR-130-91256	كان	كان	NO_CHANGE	0	1
21385	AR-130-91256	الانسان	الإنسان	EDIT	1	1
21386	AR-130-91256	مسامح	مسامحا،	EDIT	0	0
21387	AR-130-91256	،		DELETE	0	0
21388	AR-130-91256	فكان		DELETE	0	1
21389	AR-130-91256	سيكون	سيكون	NO_CHANGE	0	1
21390	AR-130-91256	طيب	طيب	NO_CHANGE	0	1
21391	AR-130-91256	القلب	القلب	NO_CHANGE	0	1
21392	AR-130-91256	و		DELETE	2	1
21393	AR-130-91256	محب	ومحبا	EDIT	0	3
21394	AR-130-91256	للعلم،	للعلم،	NO_CHANGE	0	0
21395	AR-130-91256	يحب	يحب	NO_CHANGE	0	1
21396	AR-130-91256	مساعدة	مساعدة	NO_CHANGE	0	1
21397	AR-130-91256	الآخرين	الآخرين	NO_CHANGE	0	1
21398	AR-130-91256	بسبب	بسبب	NO_CHANGE	0	1
21399	AR-130-91256	طيبته	طيبته	NO_CHANGE	0	1
21400	AR-130-91256	و		DELETE	2	1
21401	AR-130-91256	صفاء	وصفاء	EDIT	0	3
21402	AR-130-91256	نيته.	نيته.	NO_CHANGE	0	0
21403	AR-130-91256	هناك	هناك	NO_CHANGE	0	1
21404	AR-130-91256	الكثير	الكثير	NO_CHANGE	0	0
21405	AR-130-91256	من	من	NO_CHANGE	0	1
21406	AR-130-91256	الافعال	الأفعال	EDIT	1	2
21407	AR-130-91256	و		DELETE	2	1
21408	AR-130-91256	الفعاليات	والفعاليات	EDIT	0	0
21409	AR-130-91256	لتعزيز	لتعزيز	NO_CHANGE	0	3
21410	AR-130-91256	ثقافة	ثقافة	NO_CHANGE	0	3
21411	AR-130-91256	التسامح.	التسامح.	NO_CHANGE	0	0
21412	AR-130-91256	دولة	دولة	NO_CHANGE	0	1
21413	AR-130-91256	الامارات	الإمارات	EDIT	1	3
21414	AR-130-91256	دوله	دولة	EDIT	1	1
21415	AR-130-91256	غنيه	غنية	EDIT	0	1
21416	AR-130-91256	بقيمها	بقيمها	NO_CHANGE	0	2
21417	AR-130-91256	الحميده	الحميدة	EDIT	1	0
21418	AR-130-91256	الفاضله	الفاضلة	EDIT	1	4
21419	AR-130-91256	و		DELETE	2	1
21420	AR-130-91256	الكل	والكل	EDIT	0	0
21421	AR-130-91256	شهد	شهد	NO_CHANGE	0	3
21422	AR-130-91256	تطورها	تطورها	NO_CHANGE	0	2
21423	AR-130-91256	في	في	NO_CHANGE	0	1
21424	AR-130-91256	فتره	فترة	EDIT	0	0
21425	AR-130-91256	زمنيه	زمنية	EDIT	0	3
21426	AR-130-91256	قصيره.	قصيرة.	EDIT	0	0
21427	AR-130-91256	دولة	دولة	NO_CHANGE	0	1
21428	AR-130-91256	الامارات	الإمارات	EDIT	1	3
21429	AR-130-91256	دولة	دولة	NO_CHANGE	0	1
21430	AR-130-91256	ذكيه	ذكية.	EDIT	0	1
21431	AR-130-91256	.		DELETE	0	0
21432	AR-130-91256	الآن	الآن	NO_CHANGE	0	4
21433	AR-130-91256	في	في	NO_CHANGE	0	1
21434	AR-130-91256	مدارسها،	مدارسها	EDIT	0	0
21435	AR-130-91256	يدرسون	يدرسون	NO_CHANGE	0	1
21436	AR-130-91256	على	على	NO_CHANGE	0	1
21437	AR-130-91256	الحواسب	الحواسب	NO_CHANGE	0	0
21438	AR-130-91256	و		DELETE	2	1
21439	AR-130-91256	اللوحه	واللوحة	EDIT	1	1
21440	AR-130-91256	الذكيه.	الذكية،	EDIT	0	0
21441	AR-130-91256	اعتمادها	اعتمادها	NO_CHANGE	0	2
21442	AR-130-91256	الاكبر	الأكبر	EDIT	1	4
21443	AR-130-91256	اصبح	أصبح	EDIT	1	2
21444	AR-130-91256	على	على	NO_CHANGE	0	1
21445	AR-130-91256	التكنلوجيا.	التكنولوجيا.	EDIT	0	0
21446	AR-130-91256	و		DELETE	2	1
21447	AR-130-91256	ايضا	وأيضا	EDIT	1	4
21448	AR-130-91256	دائما	دائما	NO_CHANGE	0	1
21449	AR-130-91256	ما	ما	NO_CHANGE	0	3
21450	AR-130-91256	تركز	تركز	NO_CHANGE	0	1
21451	AR-130-91256	على	على	NO_CHANGE	0	1
21452	AR-130-91256	تعزيز	تعزيز	NO_CHANGE	0	3
21453	AR-130-91256	القيم	القيم	NO_CHANGE	0	2
21454	AR-130-91256	الحميده	الحميدة	EDIT	1	0
21455	AR-130-91256	لدى	لدى	NO_CHANGE	0	3
21456	AR-130-91256	المجتمع	المجتمع،	EDIT	0	2
21457	AR-130-91256	،		DELETE	0	0
21458	AR-130-91256	اي	أي	EDIT	1	1
21459	AR-130-91256	من	من	NO_CHANGE	0	1
21460	AR-130-91256	خلال	خلال	NO_CHANGE	0	0
21461	AR-130-91256	المدرسه	المدرسة	EDIT	1	1
21462	AR-130-91256	او	أو	EDIT	1	0
21463	AR-130-91256	الجامعه،	الجامعة	EDIT	0	0
21464	AR-130-91256		أو	INSERT	0	0
21465	AR-130-91256	العما،	العمل	EDIT	0	0
21466	AR-130-91256		أو	INSERT	0	0
21467	AR-130-91256	مواقع	مواقع	NO_CHANGE	0	2
21468	AR-130-91256	التواصل	التواصل	NO_CHANGE	0	3
21469	AR-130-91256	او	أو	EDIT	1	0
21470	AR-130-91256	في	في	NO_CHANGE	0	1
21471	AR-130-91256	المنزل	المنزل	NO_CHANGE	0	1
21472	AR-130-91256	ايضا.	أيضا.	EDIT	0	0
21473	AR-130-91256	تتطور	تتطور	NO_CHANGE	0	3
21474	AR-130-91256	دولة	دولة	NO_CHANGE	0	1
21475	AR-130-91256	الامارات	الإمارات	EDIT	1	3
21476	AR-130-91256	في	في	NO_CHANGE	0	1
21477	AR-130-91256	كل	كل	NO_CHANGE	0	0
21478	AR-130-91256	يوم	يوم	NO_CHANGE	0	1
21479	AR-130-91256	و		DELETE	2	1
21480	AR-130-91256	نحمد	ونحمد	EDIT	0	2
21481	AR-130-91256	ربنا	ربنا	NO_CHANGE	0	1
21482	AR-130-91256	كل	كل	NO_CHANGE	0	0
21483	AR-130-91256	يوم	يوم	NO_CHANGE	0	1
21484	AR-130-91256	لاننا	لأننا	EDIT	1	2
21485	AR-130-91256	نعيش	نعيش	NO_CHANGE	0	1
21486	AR-130-91256	في	في	NO_CHANGE	0	1
21487	AR-130-91256	دوله	دولة	EDIT	1	1
21488	AR-130-91256	مثل	مثل	NO_CHANGE	0	1
21489	AR-130-91256	دولة	دولة	NO_CHANGE	0	1
21490	AR-130-91256	الامارات.	الإمارات.	EDIT	0	0
21491	AR-130-91256	وسائل	وسائل	NO_CHANGE	0	2
21492	AR-130-91256	التواصل	التواصل	NO_CHANGE	0	3
21493	AR-130-91256	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
21494	AR-130-91256	لها	لها	NO_CHANGE	0	1
21495	AR-130-91256	تاثير	تأثير	EDIT	1	2
21496	AR-130-91256	كبير	كبير	NO_CHANGE	0	1
21497	AR-130-91256	على	على	NO_CHANGE	0	1
21498	AR-130-91256	افراد	أفراد	EDIT	1	3
21499	AR-130-91256	المجتمع.	المجتمع،	EDIT	0	0
21500	AR-130-91256	له	لها	EDIT	0	1
21501	AR-130-91256	تأثير	تأثير	NO_CHANGE	0	2
21502	AR-130-91256	سلبي	سلبي	NO_CHANGE	0	3
21503	AR-130-91256	و		DELETE	2	1
21504	AR-130-91256	ايجابي.	وإيجابي.	EDIT	0	0
21505	AR-130-91256	الفرد	الفرد	NO_CHANGE	0	3
21506	AR-130-91256	قد	قد	NO_CHANGE	0	3
21507	AR-130-91256	يتأثر	يتأثر	NO_CHANGE	0	3
21508	AR-130-91256	على		DELETE	0	1
21509	AR-130-91256	اي	بأي	EDIT	1	1
21510	AR-130-91256	شيء	شيء	NO_CHANGE	0	1
21511	AR-130-91256	يراها	يراه	EDIT	0	0
21512	AR-130-91256	و	وإن	EDIT	2	1
21513	AR-130-91256	ان		DELETE	1	2
21514	AR-130-91256	تأثر	تأثر	NO_CHANGE	0	3
21515	AR-130-91256	هناك	هناك	NO_CHANGE	0	1
21516	AR-130-91256	من	من	NO_CHANGE	0	1
21517	AR-130-91256	سيقلده	سيقلده،	EDIT	0	1
21518	AR-130-91256	.		DELETE	0	0
21519	AR-130-91256	و		DELETE	2	1
21520	AR-130-91256	بعدها	وبعدها	EDIT	0	2
21521	AR-130-91256	الكل	الكل	NO_CHANGE	0	0
21522	AR-130-91256	سيقلدك	سيقلدك	NO_CHANGE	0	1
21523	AR-130-91256	ان	إن	EDIT	1	2
21524	AR-130-91256	كان	كان	NO_CHANGE	0	1
21525	AR-130-91256	الشيء	الشيء	NO_CHANGE	0	1
21526	AR-130-91256	سخيف	سخيفا	EDIT	0	1
21527	AR-130-91256	ام	أم	EDIT	1	0
21528	AR-130-91256	جميل.	جميلا.	EDIT	0	0
21529	AR-130-91256	المجتمع	المجتمع	NO_CHANGE	0	2
21530	AR-130-91256	يتاثر	يتأثر	EDIT	1	3
21531	AR-130-91256	بسرعه	بسرعة	EDIT	1	1
21532	AR-130-91256	دائما.	دائما،	EDIT	0	0
21533	AR-130-91256	و		DELETE	2	1
21534	AR-130-91256	بعدها	وبعدها	EDIT	0	2
21535	AR-130-91256	ينتقد	ينتقد	NO_CHANGE	0	4
21536	AR-130-91256	الافراد	الأفراد	EDIT	1	3
21537	AR-130-91256	حتى	حتى	NO_CHANGE	0	1
21538	AR-130-91256	و	وإن	EDIT	2	1
21539	AR-130-91256	ان		DELETE	1	2
21540	AR-130-91256	كان	كان	NO_CHANGE	0	1
21541	AR-130-91256	من	من	NO_CHANGE	0	1
21542	AR-130-91256	عائلته	عائلته	NO_CHANGE	0	1
21543	AR-130-91256	او	أو	EDIT	1	0
21544	AR-130-91256	مجتمعه.	مجتمعه.	NO_CHANGE	0	0
21545	AR-130-91256	تستطيع	تستطيع	NO_CHANGE	0	1
21546	AR-130-91256	ان	أن	EDIT	1	2
21547	AR-130-91256	تنشر	تنشر	NO_CHANGE	0	2
21548	AR-130-91256	الافعال	الأفعال	EDIT	1	2
21549	AR-130-91256	الخيريه	الخيرية	EDIT	1	3
21550	AR-130-91256	التي	التي	NO_CHANGE	0	3
21551	AR-130-91256	تفعلها	تفعلها	NO_CHANGE	0	1
21552	AR-130-91256	بهدف	بهدف	NO_CHANGE	0	1
21553	AR-130-91256	ان	أن	EDIT	1	2
21554	AR-130-91256	يفعلوا	يفعلوا	NO_CHANGE	0	1
21555	AR-130-91256	مثلك	مثلك	NO_CHANGE	0	1
21556	AR-130-91256	و		DELETE	2	1
21557	AR-130-91256	يساعدونك	ويساعدوك	EDIT	0	1
21558	AR-130-91256	مثلا.	مثلا.	NO_CHANGE	0	0
21559	AR-130-91256	و		DELETE	2	1
21560	AR-130-91256	ايضا	وأيضا	EDIT	1	4
21561	AR-130-91256	تستطيع	تستطيع	NO_CHANGE	0	1
21562	AR-130-91256	ان	أن	EDIT	1	2
21563	AR-130-91256	تتابع	تتابع	NO_CHANGE	0	1
21564	AR-130-91256	اخبار	أخبار	EDIT	1	1
21565	AR-130-91256	الدوله	الدولة	EDIT	1	1
21566	AR-130-91256	من	من	NO_CHANGE	0	1
21567	AR-130-91256	خلال	خلال	NO_CHANGE	0	0
21568	AR-130-91256	التواصل	التواصل	NO_CHANGE	0	3
21569	AR-130-91256	الاجتماعي،	الاجتماعي.	EDIT	0	0
21570	AR-130-91256	التواصل	التواصل	NO_CHANGE	0	3
21571	AR-130-91256	الاجتماعي	الاجتماعي	NO_CHANGE	0	3
21572	AR-130-91256	لديه	لديه	NO_CHANGE	0	3
21573	AR-130-91256	الكثير	الكثير	NO_CHANGE	0	0
21574	AR-130-91256	من	من	NO_CHANGE	0	1
21575	AR-130-91256	الاستخداماتزالجيده	الاستخدامات	EDIT	0	0
21576	AR-130-91256	و	الجيدة	EDIT	2	1
21577	AR-130-91256	السيئه.	والسيئة.	EDIT	0	0
21578	AR-130-91256	عندما	عندما	NO_CHANGE	0	1
21579	AR-130-91256	يكون	يكون	NO_CHANGE	0	1
21580	AR-130-91256	المجتمع	المجتمع	NO_CHANGE	0	2
21581	AR-130-91256	آمن	آمنا	EDIT	0	0
21582	AR-130-91256	و		DELETE	2	1
21583	AR-130-91256	متسامح،	ومتسامحا	EDIT	0	0
21584	AR-130-91256	متفاهم.	ومتفاهما	EDIT	0	0
21585	AR-130-91256	هنا	هنا	NO_CHANGE	0	1
21586	AR-130-91256	سيستطيع	سيستطيع	NO_CHANGE	0	1
21587	AR-130-91256	ان	أن	EDIT	1	2
21588	AR-130-91256	يتطور	يتطور	NO_CHANGE	0	3
21589	AR-130-91256	و		DELETE	2	1
21590	AR-130-91256	يحقق	ويحقق	EDIT	0	2
21591	AR-130-91256	الكثير	الكثير	NO_CHANGE	0	0
21592	AR-130-91256	من	من	NO_CHANGE	0	1
21593	AR-130-91256	الانجازات	الإنجازات	EDIT	1	2
21594	AR-130-91256	العظيمه.	العظيمة.	EDIT	0	0
21595	AR-130-91256	اما	أما	EDIT	1	3
21596	AR-130-91256	ان	إن	EDIT	1	2
21597	AR-130-91256	لم	لم	NO_CHANGE	0	0
21598	AR-130-91256	يكن	يكن	NO_CHANGE	0	1
21599	AR-130-91256	متسامح	متسامحا	EDIT	0	3
21600	AR-130-91256	و		DELETE	2	1
21601	AR-130-91256	متفاهم،	ومتفاهما	EDIT	0	0
21602	AR-130-91256	من	من	NO_CHANGE	0	1
21603	AR-130-91256	المستحيل	المستحيل	NO_CHANGE	0	2
21604	AR-130-91256	ان	أن	EDIT	1	2
21605	AR-130-91256	يتطور	يتطور	NO_CHANGE	0	3
21606	AR-130-91256	مجتمعهم.	مجتمعهم.	NO_CHANGE	0	0
21607	AR-130-91347	للتسامح	للتسامح	NO_CHANGE	0	1
21608	AR-130-91347	أهمية	أهمية	NO_CHANGE	0	2
21609	AR-130-91347	واسعة	واسعة	NO_CHANGE	0	1
21610	AR-130-91347	في	في	NO_CHANGE	0	1
21611	AR-130-91347	الدول	الدول	NO_CHANGE	0	1
21612	AR-130-91347	التي		DELETE	0	3
21613	AR-130-91347	لا	لا	NO_CHANGE	0	1
21614	AR-130-91347	تعد	تعد	NO_CHANGE	0	1
21615	AR-130-91347	ولا	ولا	NO_CHANGE	0	1
21616	AR-130-91347	تحصى،	تحصى،	NO_CHANGE	1	0
21617	AR-130-91347	مع	مع	NO_CHANGE	0	0
21618	AR-130-91347	ذلك	ذلك	NO_CHANGE	0	2
21619	AR-130-91347	تفتقرها	تفتقرها	NO_CHANGE	0	0
21620	AR-130-91347	بعض	بعض	NO_CHANGE	0	1
21621	AR-130-91347	المجتمعات	المجتمعات	NO_CHANGE	0	2
21622	AR-130-91347	لسوء	لسوء	NO_CHANGE	0	3
21623	AR-130-91347	العقليات	العقليات	NO_CHANGE	0	4
21624	AR-130-91347	فيها	فيها،	EDIT	0	1
21625	AR-130-91347	وكذلك	وكذلك	NO_CHANGE	0	2
21626	AR-130-91347	اختلاف	اختلاف	NO_CHANGE	0	2
21627	AR-130-91347	مستويات	مستويات	NO_CHANGE	0	1
21628	AR-130-91347	الثقافة	الثقافة	NO_CHANGE	0	3
21629	AR-130-91347	العامة.	العامة.	NO_CHANGE	1	0
21630	AR-130-91347	في	في	NO_CHANGE	0	1
21631	AR-130-91347	هذا	هذا	NO_CHANGE	0	1
21632	AR-130-91347	المقال	المقال	NO_CHANGE	0	3
21633	AR-130-91347	سأذكر	سأذكر	NO_CHANGE	0	2
21634	AR-130-91347	طرق	طرقا	EDIT	0	1
21635	AR-130-91347	تساهم	تساهم	NO_CHANGE	0	3
21636	AR-130-91347	في	في	NO_CHANGE	0	1
21637	AR-130-91347	تعزيز	تعزيز	NO_CHANGE	0	3
21638	AR-130-91347	ثقافة	ثقافة	NO_CHANGE	0	3
21639	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21640	AR-130-91347	في	في	NO_CHANGE	0	1
21641	AR-130-91347	المجتمعات	المجتمعات	NO_CHANGE	0	2
21642	AR-130-91347	التي	التي	NO_CHANGE	0	3
21643	AR-130-91347	تعد	تعد	NO_CHANGE	0	1
21644	AR-130-91347	أساس	أساس	NO_CHANGE	0	1
21645	AR-130-91347	الدولة	الدولة	NO_CHANGE	0	1
21646	AR-130-91347	وركنها.	وركنها.	NO_CHANGE	0	0
21647	AR-130-91347	تتشعب	تتشعب	NO_CHANGE	0	4
21648	AR-130-91347	طرق	طرق	NO_CHANGE	0	1
21649	AR-130-91347	تعزيز	تعزيز	NO_CHANGE	0	3
21650	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21651	AR-130-91347	بين	بين	NO_CHANGE	0	0
21652	AR-130-91347	الأفراد	الأفراد	NO_CHANGE	0	3
21653	AR-130-91347	والمجتمعات،	والمجتمعات،	NO_CHANGE	0	0
21654	AR-130-91347	ولكن	ولكن	NO_CHANGE	0	0
21655	AR-130-91347	يحتاج	يحتاج	NO_CHANGE	0	1
21656	AR-130-91347	المجتمع	المجتمع	NO_CHANGE	0	2
21657	AR-130-91347	إلى	إلى	NO_CHANGE	0	1
21658	AR-130-91347	قلوب	قلوب	NO_CHANGE	0	1
21659	AR-130-91347	صافية	صافية	NO_CHANGE	0	5
21660	AR-130-91347	للوصول	للوصول	NO_CHANGE	0	1
21661	AR-130-91347	لمستوى	لمستوى	NO_CHANGE	0	1
21662	AR-130-91347	مرغوب	مرغوب	NO_CHANGE	0	3
21663	AR-130-91347	فيه	فيه	NO_CHANGE	0	1
21664	AR-130-91347	من	من	NO_CHANGE	0	1
21665	AR-130-91347	التعايش	التعايش	NO_CHANGE	0	4
21666	AR-130-91347	والتسامح	والتسامح	NO_CHANGE	0	1
21667	AR-130-91347	مع	مع	NO_CHANGE	0	0
21668	AR-130-91347	الآخرين.	الآخرين.	NO_CHANGE	1	0
21669	AR-130-91347	أولاً	أولا	EDIT	1	0
21670	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21671	AR-130-91347	يكون	يكون	NO_CHANGE	0	1
21672	AR-130-91347	تسامح	تسامحا	EDIT	0	1
21673	AR-130-91347	داخلياً	داخليا	EDIT	1	2
21674	AR-130-91347	قبل	قبل	NO_CHANGE	0	4
21675	AR-130-91347	أن	أن	NO_CHANGE	0	2
21676	AR-130-91347	تشهده	تشهده	NO_CHANGE	0	3
21677	AR-130-91347	المجتمعات،	المجتمعات،	NO_CHANGE	0	0
21678	AR-130-91347	لأن	لأن	NO_CHANGE	0	2
21679	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21680	AR-130-91347	شيءٌ	شيء	EDIT	1	1
21681	AR-130-91347	عظيم	عظيم	NO_CHANGE	0	2
21682	AR-130-91347	يملكه	يملكه	NO_CHANGE	0	2
21683	AR-130-91347	الإنسان	الإنسان	NO_CHANGE	0	1
21684	AR-130-91347	بترك	بترك	NO_CHANGE	0	2
21685	AR-130-91347	العنصرية	العنصرية	NO_CHANGE	0	4
21686	AR-130-91347	الفكرية	الفكرية	NO_CHANGE	0	4
21687	AR-130-91347	في	في	NO_CHANGE	0	1
21688	AR-130-91347	المقام	المقام	NO_CHANGE	0	4
21689	AR-130-91347	الأول	الأول	NO_CHANGE	0	0
21690	AR-130-91347	و		DELETE	2	1
21691	AR-130-91347	من	ومن	EDIT	0	1
21692	AR-130-91347	ثم	ثم	NO_CHANGE	0	0
21693	AR-130-91347	المضي	المضي	NO_CHANGE	0	4
21694	AR-130-91347	قدماً	قدما	EDIT	1	1
21695	AR-130-91347	نحو	نحو	NO_CHANGE	0	4
21696	AR-130-91347	تعزيزه	تعزيزه	NO_CHANGE	0	3
21697	AR-130-91347	في	في	NO_CHANGE	0	1
21698	AR-130-91347	المجتمعات.	المجتمعات.	NO_CHANGE	0	0
21699	AR-130-91347	من	من	NO_CHANGE	0	1
21700	AR-130-91347	سبل	سبل	NO_CHANGE	0	3
21701	AR-130-91347	تعزيز	تعزيز	NO_CHANGE	0	3
21702	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21703	AR-130-91347	نشر	نشر	NO_CHANGE	0	3
21704	AR-130-91347	المحبة	المحبة	NO_CHANGE	0	1
21705	AR-130-91347	والتعاون	والتعاون	NO_CHANGE	0	1
21706	AR-130-91347	والكفاح	والكفاح	NO_CHANGE	0	3
21707	AR-130-91347	من	من	NO_CHANGE	0	1
21708	AR-130-91347	أجل	أجل	NO_CHANGE	0	5
21709	AR-130-91347	محو	محو	NO_CHANGE	0	4
21710	AR-130-91347	العنصرية	العنصرية	NO_CHANGE	0	4
21711	AR-130-91347	كما	كما	NO_CHANGE	0	3
21712	AR-130-91347	يحث	يحث	NO_CHANGE	0	3
21713	AR-130-91347	الدين	الدين	NO_CHANGE	0	1
21714	AR-130-91347	الإسلامي.	الإسلامي.	NO_CHANGE	1	0
21715	AR-130-91347	لم	لم	NO_CHANGE	0	0
21716	AR-130-91347	يصل	يصل	NO_CHANGE	0	1
21717	AR-130-91347	التسامح	التسامح	NO_CHANGE	0	1
21718	AR-130-91347	بعد	بعد	NO_CHANGE	0	2
21719	AR-130-91347	إلى	إلى	NO_CHANGE	0	1
21720	AR-130-91347	عقول	عقول	NO_CHANGE	0	1
21721	AR-130-91347	البشر	البشر	NO_CHANGE	0	1
21722	AR-130-91347	التي	التي	NO_CHANGE	0	3
21723	AR-130-91347		لا	INSERT	0	0
21724	AR-130-91347	لازالت	زالت	EDIT	1	2
21725	AR-130-91347	مغقلقة	مغلقة	EDIT	1	0
21726	AR-130-91347	ولكنها	ولكنها	NO_CHANGE	0	0
21727	AR-130-91347	اليوم	اليوم	NO_CHANGE	0	1
21728	AR-130-91347	تنتشر	تنتشر	NO_CHANGE	0	2
21729	AR-130-91347	بشكل	بشكل	NO_CHANGE	0	1
21730	AR-130-91347	فريد	فريد	NO_CHANGE	0	0
21731	AR-130-91347	مما	مما	NO_CHANGE	0	1
21732	AR-130-91347	يساهم	يساهم	NO_CHANGE	0	3
21733	AR-130-91347	في	في	NO_CHANGE	0	1
21734	AR-130-91347	حفظ	حفظ	NO_CHANGE	0	3
21735	AR-130-91347	المجتمعات.	المجتمعات.	NO_CHANGE	0	0
21736	AR-130-91347	في	في	NO_CHANGE	0	1
21737	AR-130-91347	الختام،	الختام	EDIT	0	0
21738	AR-130-91347	تقع	تقع	NO_CHANGE	0	1
21739	AR-130-91347	مسؤولية	مسؤولية	NO_CHANGE	0	3
21740	AR-130-91347	نشر	نشر	NO_CHANGE	0	3
